STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
KNG003,0.04329,0.0,35.2727,139.6579,KNG003,seismic,Stations_USGS,370.2,6.2,0.63,0.0,12.1838,0.0,0.092504,0.0,0.042925,0.0,0.051463,inferred
,0.043189,0.8059,35.6853,138.591,UTM:(53S 082 395 10000),macroseismic,Stations_USGS,641.3,4.7,0.3,0.875,5.0559,1.0131,0.065918,1.0822,0.081281,1.4737,0.017168,inferred
AOM027,0.042888,0.0,41.1453,140.8219,AOM027,seismic,Stations_USGS,600.0,5.0,0.63,0.0,4.9984,0.0,0.126074,0.0,0.033356,0.0,0.016016,inferred
AKT005,0.041896,0.0,40.2032,140.0288,AKT005,seismic,Stations_USGS,194.5,6.2,0.63,0.0,15.0468,0.0,0.05329,0.0,0.103638,0.0,0.110568,inferred
,0.041655,0.8059,35.6558,139.4728,UTM:(53S 090 395 10000),macroseismic,Stations_USGS,291.2,4.5,0.3,0.875,4.3703,1.0131,0.05624,1.0822,0.065693,1.4737,0.013866,inferred
NIG014,0.041195,0.0,37.641,138.9559,NIG014,seismic,Stations_USGS,161.6,6.2,0.63,0.0,12.4759,0.0,0.052449,0.0,0.130858,0.0,0.059479,inferred
,0.041165,0.8059,35.6599,139.3627,UTM:(53S 089 395 10000),macroseismic,Stations_USGS,297.8,4.5,0.3,0.875,4.3703,1.0131,0.05539,1.0822,0.066171,1.4737,0.013979,inferred
,0.040691,0.8059,35.0025,136.9178,UTM:(53S 067 387 10000),macroseismic,Stations_USGS,303.8,4.7,0.3,0.875,5.0559,1.0131,0.06105,1.0822,0.084303,1.4737,0.017886,inferred
AKT010,0.040144,0.0,39.7225,140.1002,AKT010,seismic,Stations_USGS,160.1,5.9,0.63,0.0,12.494,0.0,0.075016,0.0,0.085667,0.0,0.069934,inferred
AOM019,0.039757,0.0,40.8152,140.4473,AOM019,seismic,Stations_USGS,175.0,6.1,0.63,0.0,14.0526,0.0,0.049536,0.0,0.074082,0.0,0.106647,inferred
NIG007,0.039427,0.0,38.2301,139.4864,NIG007,seismic,Stations_USGS,279.1,5.7,0.63,0.0,8.5113,0.0,0.093871,0.0,0.132413,0.0,0.039492,inferred
AKT018,0.039027,0.0,39.1939,140.1902,AKT018,seismic,Stations_USGS,641.3,5.8,0.63,0.0,8.607,0.0,0.099985,0.0,0.058958,0.0,0.027784,inferred
AKT020,0.038795,0.0,39.2022,139.9085,AKT020,seismic,Stations_USGS,194.5,6.2,0.63,0.0,11.0228,0.0,0.094896,0.0,0.083736,0.0,0.060891,inferred
GIF007,0.037696,0.0,36.0378,137.4861,GIF007,seismic,Stations_USGS,775.5,4.3,0.63,0.0,2.5332,0.0,0.039321,0.0,0.006267,0.0,0.005887,inferred
CHB025,0.037552,0.0,34.9707,139.9459,CHB025,seismic,Stations_USGS,386.3,6.7,0.63,0.0,15.3862,0.0,0.058079,0.0,0.088616,0.0,0.053739,inferred
AKT008,0.036171,0.0,39.883,140.0716,AKT008,seismic,Stations_USGS,207.5,6.0,0.63,0.0,12.691,0.0,0.045132,0.0,0.099618,0.0,0.036869,inferred
AOM023,0.035736,0.0,40.9676,140.4326,AOM023,seismic,Stations_USGS,202.8,5.7,0.63,0.0,10.2337,0.0,0.063205,0.0,0.061508,0.0,0.030825,inferred
NIG010,0.035581,0.0,37.9146,139.0108,NIG010,seismic,Stations_USGS,194.5,6.9,0.63,0.0,24.4799,0.0,0.043672,0.0,0.067136,0.0,0.070512,inferred
YMN006,0.034946,0.0,35.4684,138.6069,YMN006,seismic,Stations_USGS,641.3,5.5,0.63,0.0,8.7662,0.0,0.065804,0.0,0.095314,0.0,0.021738,inferred
HKD098,0.034776,0.0,42.4984,143.2787,HKD098,seismic,Stations_USGS,425.7,5.2,0.63,0.0,6.8846,0.0,0.046336,0.0,0.098529,0.0,0.039007,inferred
HKD126,0.034457,0.0,42.575,141.9279,HKD126,seismic,Stations_USGS,159.7,5.6,0.63,0.0,9.7397,0.0,0.086207,0.0,0.089004,0.0,0.018552,inferred
AOM016,0.03369,0.0,40.6018,140.499,AOM016,seismic,Stations_USGS,298.2,6.1,0.63,0.0,12.1226,0.0,0.065378,0.0,0.065183,0.0,0.049293,inferred
YMN007,0.033652,0.0,35.2791,138.4649,YMN007,seismic,Stations_USGS,484.68,5.7,0.63,0.0,5.6843,0.0,0.043213,0.0,0.044888,0.0,0.029381,inferred
NIG008,0.033427,0.0,38.053,139.4055,NIG008,seismic,Stations_USGS,297.0,5.8,0.63,0.0,7.7628,0.0,0.063317,0.0,0.08754,0.0,0.062282,inferred
NIG025,0.033382,0.0,37.1607,138.2235,NIG025,seismic,Stations_USGS,260.2,5.7,0.63,0.0,8.979,0.0,0.052019,0.0,0.049387,0.0,0.035825,inferred
AKT001,0.0332,0.0,40.3279,140.7428,AKT001,seismic,Stations_USGS,641.3,5.6,0.63,0.0,10.0945,0.0,0.065669,0.0,0.029671,0.0,0.013684,inferred
GIF005,0.03299,0.0,36.1536,137.2514,GIF005,seismic,Stations_USGS,641.3,4.5,0.63,0.0,4.3115,0.0,0.051233,0.0,0.005612,0.0,0.005614,inferred
SZO018,0.031959,0.0,34.7402,138.2241,SZO018,seismic,Stations_USGS,194.5,5.6,0.63,0.0,9.8028,0.0,0.036257,0.0,0.119294,0.0,0.024784,inferred
CHB021,0.031884,0.0,34.9083,139.8979,CHB021,seismic,Stations_USGS,415.9,6.1,0.63,0.0,13.7835,0.0,0.099542,0.0,0.039004,0.0,0.047341,inferred
SZO005,0.031813,0.0,34.7549,138.7841,SZO005,seismic,Stations_USGS,641.3,5.3,0.63,0.0,7.3026,0.0,0.067209,0.0,0.134598,0.0,0.007811,inferred
FKS030,0.031382,0.0,37.453,139.5133,FKS030,seismic,Stations_USGS,641.3,5.5,0.63,0.0,9.1332,0.0,0.071939,0.0,0.035154,0.0,0.032775,inferred
NGN010,0.031343,0.0,36.3281,138.4357,NGN010,seismic,Stations_USGS,317.0,5.6,0.63,0.0,8.189,0.0,0.074252,0.0,0.101954,0.0,0.024118,inferred
SZO016,0.031065,0.0,34.8566,138.3113,SZO016,seismic,Stations_USGS,261.8,5.4,0.63,0.0,8.4798,0.0,0.055921,0.0,0.085471,0.0,0.029877,inferred
AKT003,0.030851,0.0,40.2782,140.2631,AKT003,seismic,Stations_USGS,340.4,5.9,0.63,0.0,10.0314,0.0,0.058108,0.0,0.054422,0.0,0.034062,inferred
NIG013,0.030629,0.0,37.7638,138.8834,NIG013,seismic,Stations_USGS,177.8,6.4,0.63,0.0,17.7093,0.0,0.049784,0.0,0.085297,0.0,0.065905,inferred
NIG009,0.030255,0.0,37.9507,139.3375,NIG009,seismic,Stations_USGS,159.4,6.1,0.63,0.0,9.2265,0.0,0.045647,0.0,0.071027,0.0,0.054731,inferred
SZO009,0.030235,0.0,35.1971,138.9127,SZO009,seismic,Stations_USGS,286.9,6.0,0.63,0.0,11.1404,0.0,0.051866,0.0,0.076838,0.0,0.048193,inferred
NGN024,0.029753,0.0,35.5232,137.8374,NGN024,seismic,Stations_USGS,406.2,5.3,0.63,0.0,7.9622,0.0,0.050146,0.0,0.06753,0.0,0.019007,inferred
HKD092,0.029468,0.0,42.9283,143.4483,HKD092,seismic,Stations_USGS,252.7,5.4,0.63,0.0,6.5934,0.0,0.049216,0.0,0.044946,0.0,0.031046,inferred
NIG028,0.029169,0.0,37.4261,138.8862,NIG028,seismic,Stations_USGS,641.3,5.6,0.63,0.0,9.0221,0.0,0.100824,0.0,0.051471,0.0,0.028614,inferred
,0.028595,0.8059,34.7456,135.6009,UTM:(53S 055 384 10000),macroseismic,Stations_USGS,149.1,4.4,0.3,0.875,4.0631,1.0131,0.040567,1.0822,0.066435,1.4737,0.014218,inferred
HKD160,0.028267,0.0,41.7701,140.7383,HKD160,seismic,Stations_USGS,260.2,5.4,0.63,0.0,5.8573,0.0,0.037758,0.0,0.074262,0.0,0.034964,inferred
YMT016,0.027824,0.0,38.7895,140.0185,YMT016,seismic,Stations_USGS,641.3,5.7,0.63,0.0,10.2,0.0,0.063728,0.0,0.048339,0.0,0.021855,inferred
,0.027752,0.8059,35.6886,138.4808,UTM:(53S 081 395 10000),macroseismic,Stations_USGS,302.9,4.3,0.3,0.875,3.7776,1.0131,0.037739,1.0822,0.059523,1.4737,0.012729,inferred
HKD184,0.027743,0.0,42.79,141.601,HKD184,seismic,Stations_USGS,282.3,5.5,0.63,0.0,8.7718,0.0,0.051022,0.0,0.048364,0.0,0.022199,inferred
HKD125,0.027682,0.0,42.7608,142.1346,HKD125,seismic,Stations_USGS,641.3,5.4,0.63,0.0,7.6813,0.0,0.078799,0.0,0.036889,0.0,0.019745,inferred
NGN020,0.026913,0.0,35.8282,137.9532,NGN020,seismic,Stations_USGS,427.2,5.5,0.63,0.0,7.3551,0.0,0.037762,0.0,0.090028,0.0,0.045123,inferred
SZO012,0.02684,0.0,35.1271,138.6213,SZO012,seismic,Stations_USGS,258.3,5.9,0.63,0.0,12.4889,0.0,0.085458,0.0,0.082081,0.0,0.031624,inferred
NIG022,0.026833,0.0,37.0364,138.8462,NIG022,seismic,Stations_USGS,400.3,4.9,0.63,0.0,6.0428,0.0,0.043077,0.0,0.042604,0.0,0.015424,inferred
HKD109,0.026814,0.0,42.1306,142.9353,HKD109,seismic,Stations_USGS,470.9,5.7,0.63,0.0,7.8804,0.0,0.049472,0.0,0.046174,0.0,0.03299,inferred
HKD128,0.026763,0.0,42.7655,141.8221,HKD128,seismic,Stations_USGS,298.0,5.1,0.63,0.0,5.6234,0.0,0.059737,0.0,0.034185,0.0,0.011336,inferred
AKT021,0.026189,0.0,39.995,140.4031,AKT021,seismic,Stations_USGS,393.4,5.0,0.63,0.0,6.0708,0.0,0.059475,0.0,0.026626,0.0,0.018939,inferred
AKT009,0.026021,0.0,39.8879,139.8466,AKT009,seismic,Stations_USGS,387.6,5.7,0.63,0.0,10.7019,0.0,0.052863,0.0,0.054018,0.0,0.03873,inferred
NGN021,0.025992,0.0,35.7304,137.9341,NGN021,seismic,Stations_USGS,372.9,5.4,0.63,0.0,7.0946,0.0,0.041992,0.0,0.055942,0.0,0.032542,inferred
NGN022,0.025643,0.0,35.6079,137.6125,NGN022,seismic,Stations_USGS,775.5,4.8,0.63,0.0,5.5561,0.0,0.053383,0.0,0.050789,0.0,0.008362,inferred
HKD129,0.02512,0.0,42.6344,141.6057,HKD129,seismic,Stations_USGS,260.2,5.7,0.63,0.0,10.1345,0.0,0.04019,0.0,0.064621,0.0,0.035286,inferred
NIG018,0.024686,0.0,37.3724,138.5579,NIG018,seismic,Stations_USGS,194.5,5.9,0.63,0.0,11.7606,0.0,0.03161,0.0,0.065257,0.0,0.027611,inferred
TKY009,0.02446,0.0,34.6874,139.4412,TKY009,seismic,Stations_USGS,510.4,5.7,0.63,0.0,8.6212,0.0,0.053629,0.0,0.029595,0.0,0.020083,inferred
HKD132,0.024375,0.0,42.3483,141.0319,HKD132,seismic,Stations_USGS,349.1,4.6,0.63,0.0,4.7774,0.0,0.059426,0.0,0.039453,0.0,0.012235,inferred
SZO028,0.024212,0.0,34.9524,139.1378,SZO028,seismic,Stations_USGS,600.0,5.4,0.63,0.0,7.2412,0.0,0.038778,0.0,0.039453,0.0,0.016853,inferred
NIG015,0.024059,0.0,37.6935,139.1886,NIG015,seismic,Stations_USGS,300.8,5.9,0.63,0.0,11.8801,0.0,0.049278,0.0,0.041212,0.0,0.059749,inferred
HKD085,0.023924,0.0,42.9581,144.0697,HKD085,seismic,Stations_USGS,266.4,5.1,0.63,0.0,6.1638,0.0,0.049687,0.0,0.045909,0.0,0.02865,inferred
NIG003,0.023472,0.0,37.9976,138.3226,NIG003,seismic,Stations_USGS,187.0,5.7,0.63,0.0,10.3554,0.0,0.031555,0.0,0.039596,0.0,0.058899,inferred
AIC003,0.023197,0.0,35.1732,136.7404,AIC003,seismic,Stations_USGS,142.7,5.5,0.63,0.0,8.8123,0.0,0.024308,0.0,0.048723,0.0,0.052799,inferred
NIG020,0.022602,0.0,37.2332,138.962,NIG020,seismic,Stations_USGS,367.3,5.1,0.63,0.0,5.6724,0.0,0.033673,0.0,0.048472,0.0,0.016249,inferred
SZO014,0.022541,0.0,34.9649,138.3735,SZO014,seismic,Stations_USGS,300.6,5.3,0.63,0.0,7.7518,0.0,0.042985,0.0,0.085376,0.0,0.011187,inferred
AOM025,0.022396,0.0,41.1795,140.4801,AOM025,seismic,Stations_USGS,407.3,5.6,0.63,0.0,9.3005,0.0,0.041003,0.0,0.044721,0.0,0.059711,inferred
HKD078,0.022167,0.0,43.1486,144.4976,HKD078,seismic,Stations_USGS,400.3,4.9,0.63,0.0,5.9796,0.0,0.059261,0.0,0.022763,0.0,0.038393,inferred
NIG006,0.021894,0.0,38.4501,139.4961,NIG006,seismic,Stations_USGS,670.48,5.4,0.63,0.0,3.89,0.0,0.097471,0.0,0.015384,0.0,0.008816,inferred
GIF003,0.021841,0.0,36.3322,137.3014,GIF003,seismic,Stations_USGS,775.5,4.1,0.63,0.0,2.5474,0.0,0.009495,0.0,0.002631,0.0,0.002798,inferred
HKD105,0.021605,0.0,42.4825,142.0543,HKD105,seismic,Stations_USGS,600.0,5.6,0.63,0.0,9.7756,0.0,0.041494,0.0,0.057142,0.0,0.023854,inferred
TKY029,0.021581,0.0,34.0745,139.4793,TKY029,seismic,Stations_USGS,600.0,5.0,0.63,0.0,6.2357,0.0,0.052097,0.0,0.022261,0.0,0.008109,inferred
AOM029,0.02142,0.0,40.5758,140.2965,AOM029,seismic,Stations_USGS,465.5,5.3,0.63,0.0,7.9007,0.0,0.036943,0.0,0.056466,0.0,0.01852,inferred
AOM026,0.021278,0.0,41.1281,140.3106,AOM026,seismic,Stations_USGS,600.0,5.4,0.63,0.0,5.6697,0.0,0.049544,0.0,0.052002,0.0,0.033927,inferred
NGN006,0.020777,0.0,36.5086,137.8507,NGN006,seismic,Stations_USGS,416.9,4.4,0.63,0.0,3.5606,0.0,0.028637,0.0,0.015476,0.0,0.012172,inferred
HKD096,0.020696,0.0,42.6975,143.1356,HKD096,seismic,Stations_USGS,334.8,5.0,0.63,0.0,6.216,0.0,0.024826,0.0,0.040719,0.0,0.013989,inferred
AOM018,0.020223,0.0,40.7782,140.1976,AOM018,seismic,Stations_USGS,411.9,5.9,0.63,0.0,8.2668,0.0,0.02333,0.0,0.03206,0.0,0.032258,inferred
HKD097,0.020062,0.0,42.6181,143.4209,HKD097,seismic,Stations_USGS,430.9,5.0,0.63,0.0,6.3321,0.0,0.050862,0.0,0.036503,0.0,0.023734,inferred
HKD116,0.020024,0.0,43.8007,141.9342,HKD116,seismic,Stations_USGS,175.8,5.6,0.63,0.0,9.8468,0.0,0.021157,0.0,0.030068,0.0,0.048843,inferred
NGN001,0.019944,0.0,36.8514,138.366,NGN001,seismic,Stations_USGS,351.4,5.2,0.63,0.0,7.367,0.0,0.035353,0.0,0.037091,0.0,0.028982,inferred
HKD180,0.019908,0.0,43.139,141.3513,HKD180,seismic,Stations_USGS,147.4,5.2,0.63,0.0,6.5932,0.0,0.027968,0.0,0.050533,0.0,0.027373,inferred
HKD094,0.019874,0.0,43.1694,143.2408,HKD094,seismic,Stations_USGS,341.2,5.4,0.63,0.0,7.742,0.0,0.022612,0.0,0.041534,0.0,0.069849,inferred
YMN008,0.019823,0.0,35.432,138.3321,YMN008,seismic,Stations_USGS,641.3,4.8,0.63,0.0,5.0061,0.0,0.053294,0.0,0.030797,0.0,0.013055,inferred
NGNH07,0.019531,0.0,36.7403,138.3792,NGNH07,seismic,Stations_USGS,386.2,4.6,0.63,0.0,4.639,0.0,0.015049,0.0,0.018267,0.0,0.006099,inferred
HKD099,0.019297,0.0,43.0736,142.8395,HKD099,seismic,Stations_USGS,321.2,4.7,0.63,0.0,3.1177,0.0,0.035608,0.0,0.052876,0.0,0.005378,inferred
NIG017,0.019205,0.0,37.4416,138.8431,NIG017,seismic,Stations_USGS,295.8,5.9,0.63,0.0,8.4516,0.0,0.042805,0.0,0.044298,0.0,0.041558,inferred
HKD135,0.018788,0.0,42.5533,140.8866,HKD135,seismic,Stations_USGS,459.4,4.6,0.63,0.0,4.5397,0.0,0.030148,0.0,0.066122,0.0,0.009995,inferred
HKD127,0.018764,0.0,42.8741,141.8204,HKD127,seismic,Stations_USGS,298.0,5.2,0.63,0.0,7.293,0.0,0.036119,0.0,0.028913,0.0,0.017514,inferred
NIG024,0.018251,0.0,37.1268,138.444,NIG024,seismic,Stations_USGS,641.3,5.5,0.63,0.0,9.037,0.0,0.037265,0.0,0.027031,0.0,0.014978,inferred
NIG016,0.018234,0.0,37.6421,138.7676,NIG016,seismic,Stations_USGS,438.8,5.5,0.63,0.0,9.0308,0.0,0.029022,0.0,0.02679,0.0,0.018754,inferred
ISK002,0.018083,0.0,37.4443,137.2877,ISK002,seismic,Stations_USGS,600.0,5.1,0.63,0.0,6.9404,0.0,0.022451,0.0,0.065952,0.0,0.035959,inferred
NGN002,0.018049,0.0,36.8069,138.2069,NGN002,seismic,Stations_USGS,444.4,5.2,0.63,0.0,6.1749,0.0,0.034505,0.0,0.047723,0.0,0.024429,inferred
AOM004,0.017823,0.0,41.4087,141.4486,AOM004,seismic,Stations_USGS,260.2,5.0,0.63,0.0,2.8306,0.0,0.044354,0.0,0.019994,0.0,0.006605,inferred
AIC016,0.017784,0.0,34.7788,136.9087,AIC016,seismic,Stations_USGS,271.9,4.7,0.63,0.0,4.9747,0.0,0.024358,0.0,0.024497,0.0,0.01427,inferred
HKD169,0.017467,0.0,41.9352,140.3695,HKD169,seismic,Stations_USGS,494.5,5.1,0.63,0.0,6.6555,0.0,0.023651,0.0,0.045539,0.0,0.027596,inferred
GIF018,0.017417,0.0,35.4887,137.5,GIF018,seismic,Stations_USGS,515.7,4.7,0.63,0.0,4.7821,0.0,0.02792,0.0,0.0494,0.0,0.013187,inferred
NGN012,0.017379,0.0,36.2564,137.9785,NGN012,seismic,Stations_USGS,641.3,4.6,0.63,0.0,4.5729,0.0,0.021825,0.0,0.048133,0.0,0.012689,inferred
NGN007,0.016955,0.0,36.5339,138.1191,NGN007,seismic,Stations_USGS,190.7,4.6,0.63,0.0,4.7012,0.0,0.037108,0.0,0.024137,0.0,0.019158,inferred
YMN011,0.016676,0.0,35.6382,138.3835,YMN011,seismic,Stations_USGS,641.3,5.1,0.63,0.0,5.7815,0.0,0.029903,0.0,0.037971,0.0,0.018561,inferred
SZO025,0.015922,0.0,34.7194,137.5314,SZO025,seismic,Stations_USGS,360.1,4.9,0.63,0.0,5.0061,0.0,0.02334,0.0,0.059339,0.0,0.006068,inferred
NIG002,0.015873,0.0,38.0745,138.4398,NIG002,seismic,Stations_USGS,600.0,5.3,0.63,0.0,7.7706,0.0,0.028181,0.0,0.053439,0.0,0.035391,inferred
NIG023,0.015834,0.0,37.0147,138.6529,NIG023,seismic,Stations_USGS,446.8,5.0,0.63,0.0,6.2847,0.0,0.034608,0.0,0.030997,0.0,0.018559,inferred
HKD178,0.015827,0.0,43.1721,141.3046,HKD178,seismic,Stations_USGS,260.2,5.5,0.63,0.0,9.133,0.0,0.017215,0.0,0.038767,0.0,0.036933,inferred
HKD182,0.015707,0.0,42.9925,141.5524,HKD182,seismic,Stations_USGS,154.7,5.3,0.63,0.0,6.4665,0.0,0.036673,0.0,0.042474,0.0,0.031992,inferred
TKY012,0.015542,0.0,33.1194,139.7987,TKY012,seismic,Stations_USGS,543.7,4.6,0.63,0.0,3.7645,0.0,0.038674,0.0,0.024387,0.0,0.008279,inferred
NGN017,0.014871,0.0,35.9748,137.8255,NGN017,seismic,Stations_USGS,775.5,4.7,0.63,0.0,3.5967,0.0,0.033909,0.0,0.023607,0.0,0.010319,inferred
NGN023,0.014804,0.0,35.5787,138.0338,NGN023,seismic,Stations_USGS,775.5,4.9,0.63,0.0,4.442,0.0,0.037519,0.0,0.025865,0.0,0.017322,inferred
HKD133,0.014768,0.0,42.4727,140.8658,HKD133,seismic,Stations_USGS,175.0,4.7,0.63,0.0,5.2284,0.0,0.021263,0.0,0.036334,0.0,0.018441,inferred
MIE003,0.014591,0.0,34.9704,136.6357,MIE003,seismic,Stations_USGS,187.0,5.1,0.63,0.0,6.7538,0.0,0.017268,0.0,0.035194,0.0,0.026416,inferred
HKD179,0.01449,0.0,43.2237,141.5171,HKD179,seismic,Stations_USGS,391.7,5.2,0.63,0.0,7.4036,0.0,0.019917,0.0,0.043548,0.0,0.027064,inferred
HKD083,0.014332,0.0,43.233,144.3248,HKD083,seismic,Stations_USGS,281.3,5.1,0.63,0.0,5.8832,0.0,0.023753,0.0,0.03216,0.0,0.024624,inferred
SZO015,0.014029,0.0,35.2435,138.3407,SZO015,seismic,Stations_USGS,641.3,4.9,0.63,0.0,6.056,0.0,0.02381,0.0,0.026189,0.0,0.011289,inferred
HKD124,0.013945,0.0,42.9986,141.7904,HKD124,seismic,Stations_USGS,382.5,5.4,0.63,0.0,8.5102,0.0,0.016516,0.0,0.031878,0.0,0.033421,inferred
SZO024,0.013941,0.0,34.7102,137.7197,SZO024,seismic,Stations_USGS,282.1,5.1,0.63,0.0,6.4235,0.0,0.014992,0.0,0.030277,0.0,0.043669,inferred
SZO017,0.013933,0.0,34.6374,138.1281,SZO017,seismic,Stations_USGS,194.5,5.5,0.63,0.0,6.6289,0.0,0.017154,0.0,0.030777,0.0,0.034726,inferred
NGN013,0.013898,0.0,36.1833,137.7852,NGN013,seismic,Stations_USGS,775.5,4.5,0.63,0.0,3.0472,0.0,0.022334,0.0,0.012215,0.0,0.006638,inferred
GIF014,0.013414,0.0,35.6576,137.4258,GIF014,seismic,Stations_USGS,775.5,4.4,0.63,0.0,3.9285,0.0,0.016568,0.0,0.041248,0.0,0.016431,inferred
SZO021,0.013348,0.0,35.0969,138.1332,SZO021,seismic,Stations_USGS,775.5,5.0,0.63,0.0,6.2327,0.0,0.026019,0.0,0.032783,0.0,0.010889,inferred
SIG003,0.013338,0.0,35.377,136.264,SIG003,seismic,Stations_USGS,182.4,4.7,0.63,0.0,4.9098,0.0,0.01441,0.0,0.04366,0.0,0.011288,inferred
HKD162,0.013326,0.0,41.4862,140.247,HKD162,seismic,Stations_USGS,641.3,5.0,0.63,0.0,6.0801,0.0,0.024984,0.0,0.027098,0.0,0.012418,inferred
AIC009,0.013258,0.0,35.0812,137.1464,AIC009,seismic,Stations_USGS,360.4,4.4,0.63,0.0,3.941,0.0,0.019067,0.0,0.049095,0.0,0.006574,inferred
HKD185,0.013219,0.0,42.7755,141.4021,HKD185,seismic,Stations_USGS,309.2,4.3,0.63,0.0,3.6451,0.0,0.028178,0.0,0.014375,0.0,0.005335,inferred
HKD130,0.013094,0.0,42.5627,141.3499,HKD130,seismic,Stations_USGS,405.6,5.3,0.63,0.0,7.6842,0.0,0.024413,0.0,0.028225,0.0,0.023681,inferred
HKD079,0.013089,0.0,43.3033,144.5996,HKD079,seismic,Stations_USGS,269.2,5.1,0.63,0.0,6.9796,0.0,0.030467,0.0,0.023153,0.0,0.045296,inferred
NGNH08,0.012937,0.0,36.2541,137.8591,NGNH08,seismic,Stations_USGS,493.8,5.0,0.63,0.0,6.2761,0.0,0.015833,0.0,0.015483,0.0,0.009138,inferred
SZO023,0.012871,0.0,34.8738,137.8164,SZO023,seismic,Stations_USGS,437.5,4.5,0.63,0.0,4.4069,0.0,0.026076,0.0,0.015887,0.0,0.007416,inferred
HKD144,0.012764,0.0,42.9057,140.7672,HKD144,seismic,Stations_USGS,181.3,4.3,0.63,0.0,3.7937,0.0,0.015336,0.0,0.037237,0.0,0.010783,inferred
NAR002,0.012598,0.0,34.6683,135.8352,NAR002,seismic,Stations_USGS,446.9,4.8,0.63,0.0,5.3663,0.0,0.013667,0.0,0.023949,0.0,0.026801,inferred
NGN018,0.01242,0.0,35.8132,137.5295,NGN018,seismic,Stations_USGS,775.5,4.3,0.63,0.0,3.7942,0.0,0.045847,0.0,0.013312,0.0,0.007884,inferred
AIC001,0.012309,0.0,35.2976,136.75,AIC001,seismic,Stations_USGS,192.9,4.9,0.63,0.0,5.8221,0.0,0.015146,0.0,0.029256,0.0,0.02625,inferred
HKD059,0.012308,0.0,43.8565,144.4629,HKD059,seismic,Stations_USGS,266.8,5.1,0.63,0.0,6.4112,0.0,0.022258,0.0,0.027363,0.0,0.028638,inferred
TYM002,0.012239,0.0,36.866,136.9747,TYM002,seismic,Stations_USGS,414.1,5.1,0.63,0.0,6.5349,0.0,0.014262,0.0,0.044524,0.0,0.02089,inferred
HKD146,0.012214,0.0,42.8077,140.6877,HKD146,seismic,Stations_USGS,405.6,4.4,0.63,0.0,4.1529,0.0,0.015561,0.0,0.030035,0.0,0.019697,inferred
HKD131,0.012208,0.0,42.4211,141.0814,HKD131,seismic,Stations_USGS,325.0,4.6,0.63,0.0,2.7481,0.0,0.025946,0.0,0.023437,0.0,0.006063,inferred
NGN011,0.012178,0.0,36.2564,138.2669,NGN011,seismic,Stations_USGS,503.1,4.7,0.63,0.0,4.1908,0.0,0.030715,0.0,0.018054,0.0,0.008659,inferred
HKD117,0.012154,0.0,43.7243,142.0525,HKD117,seismic,Stations_USGS,331.0,5.0,0.63,0.0,6.4579,0.0,0.013246,0.0,0.027279,0.0,0.01757,inferred
TYM011,0.011969,0.0,36.5781,137.385,TYM011,seismic,Stations_USGS,405.6,4.1,0.63,0.0,3.0592,0.0,0.017172,0.0,0.006092,0.0,0.004827,inferred
AIC011,0.011803,0.0,34.9965,136.8639,AIC011,seismic,Stations_USGS,239.4,5.1,0.63,0.0,6.9787,0.0,0.019008,0.0,0.030879,0.0,0.030588,inferred
HKD151,0.011774,0.0,42.4944,140.3539,HKD151,seismic,Stations_USGS,166.5,4.9,0.63,0.0,4.3861,0.0,0.016378,0.0,0.023958,0.0,0.019938,inferred
SZO004,0.011766,0.0,34.6469,138.8194,SZO004,seismic,Stations_USGS,641.3,4.9,0.63,0.0,5.2428,0.0,0.022489,0.0,0.021958,0.0,0.00929,inferred
SZO006,0.011725,0.0,34.9113,138.7941,SZO006,seismic,Stations_USGS,356.7,5.0,0.63,0.0,4.4459,0.0,0.039381,0.0,0.029036,0.0,0.008254,inferred
AOM001,0.011548,0.0,41.5267,140.9244,AOM001,seismic,Stations_USGS,600.0,5.1,0.63,0.0,3.8321,0.0,0.029086,0.0,0.030191,0.0,0.013045,inferred
AIC015,0.011518,0.0,34.7549,137.4047,AIC015,seismic,Stations_USGS,160.9,4.9,0.63,0.0,4.1458,0.0,0.029753,0.0,0.030961,0.0,0.010717,inferred
TYM009,0.01146,0.0,36.5864,137.1406,TYM009,seismic,Stations_USGS,467.6,4.5,0.63,0.0,4.3669,0.0,0.038608,0.0,0.015085,0.0,0.012344,inferred
HKD157,0.011441,0.0,41.9051,140.9697,HKD157,seismic,Stations_USGS,464.4,4.7,0.63,0.0,4.9328,0.0,0.023815,0.0,0.011864,0.0,0.007295,inferred
NGN004,0.011408,0.0,36.6486,138.1938,NGN004,seismic,Stations_USGS,378.4,4.7,0.63,0.0,5.015,0.0,0.018107,0.0,0.016419,0.0,0.02219,inferred
GIF023,0.011373,0.0,35.3882,137.2158,GIF023,seismic,Stations_USGS,407.3,4.5,0.63,0.0,4.2392,0.0,0.025769,0.0,0.01657,0.0,0.010614,inferred
