# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_6197,-84.64126,13.42648,0.0046961424,0.005238535,0.0049783695,0.008548179
t_6198,-84.68618,13.42648,0.0036009804,0.0037764483,0.0042270045,0.006422813
t_6199,-84.55143,13.42648,0.004380869,0.004831192,0.0047332216,0.007957233
t_62,-84.14719,9.5982,0.034346145,0.03544168,0.042805016,0.03880983
t_620,-83.29379,8.80012,0.017674677,0.019961074,0.016349034,0.023538286
t_6200,-84.55143,13.47017,0.004306146,0.0047556353,0.0046302686,0.007838986
t_6201,-84.59635,13.47017,0.0031752319,0.0032576,0.0038302974,0.005634911
t_6202,-84.68618,13.47017,0.003738259,0.003979784,0.004281661,0.0067157233
t_6203,-84.23702,13.42648,0.004024944,0.0044186646,0.004357512,0.007335536
t_6204,-84.19211,13.42648,0.0040535284,0.004466907,0.004355954,0.0074015125
t_6205,-84.14719,13.42648,0.003714007,0.0040240227,0.0041044466,0.00675162
t_6206,-84.14719,13.47017,0.0036098962,0.0039061867,0.0039902716,0.006570158
t_6207,-84.19211,13.47017,0.0037576044,0.004093026,0.0041111917,0.0068480903
t_6208,-84.23702,13.47017,0.0041509685,0.004610725,0.004394502,0.0076043596
t_6209,-84.14719,13.51384,0.0034602168,0.003727715,0.0038457392,0.0062988256
t_621,-83.29379,8.8445,0.013102616,0.013853937,0.01417974,0.017018307
t_6210,-84.19211,13.51384,0.0036229193,0.0039343876,0.0039765844,0.006606924
t_6211,-84.23702,13.51384,0.0037816388,0.004136821,0.0041032555,0.0069071394
t_6212,-84.23702,13.55751,0.0034715836,0.0037450904,0.0038487767,0.006323447
t_6213,-84.50652,13.42648,0.0042422963,0.004654274,0.0046214163,0.0076984814
t_6214,-84.41668,13.47017,0.0043073427,0.004783233,0.0045763357,0.007868667
t_6215,-84.4616,13.47017,0.0038961442,0.004224846,0.0043164054,0.007061898
t_6216,-84.50652,13.47017,0.0040274733,0.0043913936,0.0044242917,0.007307959
t_6217,-84.50652,13.51384,0.0039620823,0.0043270583,0.0043311017,0.007205367
t_6218,-84.4616,13.51384,0.0036311103,0.0038959882,0.004084676,0.006570732
t_6219,-84.41668,13.51384,0.003819718,0.004153456,0.004200196,0.0069456333
t_622,-83.33871,8.8445,0.0185993,0.020814432,0.017819308,0.024880327
t_6220,-84.4616,13.55751,0.0039343764,0.0043203826,0.004248853,0.0071833218
t_6221,-84.50652,13.55751,0.0036072761,0.0038782796,0.0040392024,0.006539159
t_6222,-84.41668,13.55751,0.003940871,0.0043371515,0.00423661,0.007204341
t_6223,-84.64126,13.47017,0.0030591565,0.0030997163,0.003750108,0.005398395
t_6224,-84.64126,13.51384,0.00307765,0.0031460756,0.0037264663,0.0054615512
t_6225,-84.55143,13.51384,0.0034771373,0.0036795514,0.0040038093,0.0062561124
t_6226,-84.59635,13.51384,0.0037682357,0.0040551457,0.0042274385,0.0068133636
t_6227,-84.68618,13.51384,0.003546957,0.0037512016,0.0040957048,0.0063697607
t_6228,-84.68618,13.55751,0.0025491433,0.0024790557,0.0032699206,0.0044343574
t_6229,-84.64126,13.55751,0.003482578,0.0036944915,0.0039915056,0.006275285
t_623,-83.38362,8.8445,0.02082928,0.023374429,0.019332837,0.028023247
t_6230,-84.59635,13.55751,0.0027070586,0.002695022,0.0033813142,0.0047646007
t_6231,-84.55143,13.55751,0.0037593434,0.004072447,0.00416044,0.0068273954
t_6232,-84.59635,13.60117,0.0029611776,0.003042793,0.0035486873,0.005288574
t_6233,-84.37177,13.51384,0.0036829663,0.003980175,0.004088601,0.006688368
t_6234,-84.32685,13.51384,0.0034837269,0.003725214,0.0039314507,0.0063091805
t_6235,-84.28194,13.51384,0.0033760327,0.0035918087,0.0038378523,0.0061081224
t_6236,-84.28194,13.55751,0.0033207869,0.0035385005,0.0037587564,0.0060209166
t_6237,-84.32685,13.55751,0.0033975272,0.0036315843,0.003829344,0.006162341
t_6238,-84.37177,13.55751,0.0036994035,0.004022836,0.00405635,0.0067422767
t_6239,-84.37177,13.60117,0.0032192108,0.0034096169,0.003677283,0.005827225
t_624,-83.33871,8.88888,0.013300696,0.01364117,0.014981984,0.01695798
t_6240,-84.32685,13.60117,0.0033653956,0.003608697,0.0037668883,0.006120167
t_6241,-84.28194,13.60117,0.0033329874,0.0035735182,0.0037286023,0.0060647363
t_6242,-84.28194,13.64482,0.0032696996,0.0035087934,0.0036458871,0.005960396
t_6243,-84.14719,13.55751,0.003565138,0.0038863495,0.003878268,0.006523788
t_6244,-84.19211,13.55751,0.0032545645,0.0034673829,0.0036791465,0.005908387
t_6245,-84.23702,13.60117,0.00306289,0.0032272271,0.0035197928,0.005545082
t_6246,-84.19211,13.60117,0.0033607408,0.0036257284,0.0037159806,0.0061350684
t_6247,-84.14719,13.60117,0.002998492,0.0031582315,0.0034426688,0.005434956
t_6248,-84.23702,13.64482,0.0032384763,0.003475062,0.0036088962,0.0059069544
t_6249,-84.19211,13.64482,0.0030183627,0.0031937766,0.0034374993,0.0054839454
t_625,-83.29379,8.88888,0.0155963125,0.016677776,0.016376108,0.020034235
t_6250,-84.14719,13.64482,0.003555912,0.003914018,0.0038420372,0.006546122
t_6251,-84.14719,13.68847,0.0029107253,0.0030772917,0.0033116913,0.005298024
t_6252,-84.19211,13.68847,0.0031175732,0.0033410802,0.0034730565,0.005696001
t_6253,-84.64126,13.60117,0.0028049187,0.002835382,0.0034363389,0.0049750963
t_6254,-84.68618,13.60117,0.0028436051,0.0028794482,0.0034773378,0.0050443797
t_6255,-84.55143,13.60117,0.003156849,0.0033022603,0.0036853568,0.005677422
t_6256,-84.64126,13.64482,0.0022997982,0.0022084843,0.0029861936,0.003997222
t_6257,-84.55143,13.64482,0.0032303326,0.0034169615,0.0037001339,0.0058412245
t_6258,-84.68618,13.64482,0.0033819473,0.003597859,0.0038456325,0.006117808
t_6259,-84.59635,13.64482,0.002728132,0.002761785,0.003330658,0.0048535373
t_626,-83.0243,8.8445,0.015536189,0.016190404,0.015649216,0.01771855
t_6260,-84.55143,13.68847,0.0032226394,0.0034259283,0.0036554895,0.005846472
t_6261,-84.64126,13.68847,0.0024292273,0.0023926478,0.0030653912,0.0042792116
t_6262,-84.59635,13.68847,0.0031008145,0.0032612605,0.0035788806,0.0056027486
t_6263,-84.4616,13.60117,0.003659562,0.0039756065,0.004017165,0.0066706035
t_6264,-84.41668,13.60117,0.0036159041,0.0039249854,0.0039719422,0.0065931547
t_6265,-84.50652,13.60117,0.0032098424,0.0033773775,0.003711743,0.0057874243
t_6266,-84.50652,13.64482,0.0033979667,0.0036430962,0.0038072572,0.0061747786
t_6267,-84.4616,13.64482,0.0033782956,0.0036238173,0.0037798255,0.00614338
t_6268,-84.41668,13.64482,0.003000958,0.0031372649,0.0034938708,0.0054140245
t_6269,-84.50652,13.68847,0.002445671,0.0024302334,0.0030512118,0.004331755
t_627,-83.11413,8.88888,0.011152436,0.010842498,0.012829222,0.013182162
t_6270,-84.41668,13.68847,0.003131072,0.0033245368,0.0035521255,0.0056870664
t_6271,-84.4616,13.68847,0.0032652842,0.003494252,0.0036607215,0.0059427395
t_6272,-84.55143,13.7321,0.0026927113,0.0027575726,0.00322633,0.0048309085
t_6273,-84.37177,13.64482,0.0025077395,0.0025100203,0.0031005596,0.0044550346
t_6274,-84.32685,13.64482,0.003044124,0.00320633,0.003498911,0.0055121807
t_6275,-84.32685,13.68847,0.003198748,0.0034266068,0.003573178,0.005833189
t_6276,-84.28194,13.68847,0.0029645076,0.0031267037,0.0033921786,0.005381845
t_6277,-84.37177,13.68847,0.003151175,0.0033574244,0.0035532874,0.0057332385
t_6278,-84.37177,13.7321,0.0026059195,0.0026682902,0.003116792,0.0046849856
t_6279,-84.28194,13.7321,0.0028113073,0.0029442983,0.0032468825,0.005099328
t_628,-83.0243,8.88888,0.013169647,0.013336158,0.014193459,0.015599558
t_6280,-84.32685,13.7321,0.0030695081,0.003274631,0.0034458353,0.0055984715
t_6281,-84.32685,13.77573,0.002922085,0.00309872,0.003306474,0.0053270566
t_6282,-84.28194,13.77573,0.0032345487,0.0035178128,0.0035110507,0.0059477445
t_6283,-84.68618,13.68847,0.0026994229,0.0027329018,0.0032935278,0.0048063407
t_6284,-84.59635,13.7321,0.0030632836,0.0032307347,0.0035139567,0.005549025
t_6285,-84.64126,13.7321,0.002513414,0.002518122,0.0031036178,0.0044672214
t_6286,-84.68618,13.7321,0.0024422181,0.002422539,0.0030538642,0.004321013
t_6287,-84.59635,13.77573,0.0021693304,0.0021035443,0.0027828768,0.0038123683
t_6288,-84.64126,13.77573,0.002170379,0.0020999748,0.0027915046,0.0038084337
t_6289,-84.68618,13.77573,0.0020673017,0.0019653137,0.002710109,0.003596724
t_629,-83.06921,8.88888,0.011550603,0.011319657,0.013057405,0.013621715
t_6290,-84.59635,13.81935,0.0023330566,0.0023269807,0.0028904027,0.0041559213
t_6291,-84.68618,13.81935,0.0030328867,0.0032172431,0.0034389207,0.00551706
t_6292,-84.64126,13.81935,0.0022894787,0.00226738,0.0028627974,0.0040648794
t_6293,-84.23702,13.68847,0.0028831149,0.0030275509,0.0033194118,0.0052295597
t_6294,-84.19211,13.7321,0.0029995246,0.0032030256,0.0033556146,0.0054818755
t_6295,-84.14719,13.7321,0.0029328193,0.0031224983,0.003294504,0.0053580077
t_6296,-84.23702,13.7321,0.0028281761,0.0029725486,0.0032463882,0.0051390077
t_6297,-84.14719,13.77573,0.0025720214,0.00266936,0.0030017723,0.0046658004
t_6298,-84.23702,13.77573,0.0030294138,0.0032525547,0.0033563671,0.0055508646
t_6299,-84.19211,13.77573,0.002867729,0.0030467627,0.0032293403,0.005239788
t_63,-84.23702,9.5982,0.042960804,0.046582222,0.053213667,0.050622016
t_630,-83.11413,8.93326,0.011715702,0.011221571,0.013727161,0.01364045
t_6300,-84.19211,13.81935,0.002531966,0.0026263853,0.0029548819,0.0045960513
t_6301,-84.23702,13.81935,0.0029141027,0.0031174845,0.003242566,0.005340896
t_6302,-84.14719,13.81935,0.002146676,0.0021424755,0.0026476327,0.0038461464
t_6303,-84.50652,13.7321,0.0025726338,0.0026091554,0.0031227893,0.004601361
t_6304,-84.41668,13.7321,0.0023333135,0.00231563,0.0029112198,0.004142949
t_6305,-84.4616,13.7321,0.0027201574,0.0028034502,0.0032262108,0.004896273
t_6306,-84.55143,13.77573,0.0021309794,0.0020601312,0.002742563,0.0037421037
t_6307,-84.50652,13.77573,0.0020653484,0.001982563,0.0026786877,0.0036175086
t_6308,-84.4616,13.77573,0.0024316239,0.0024509062,0.002971487,0.0043485384
t_6309,-84.41668,13.77573,0.0026858351,0.0027809192,0.0031568825,0.00485225
t_631,-83.06921,8.93326,0.013404211,0.013608919,0.014661003,0.016300721
t_6310,-84.41668,13.81935,0.0029416026,0.003129165,0.0033104399,0.0053703394
t_6311,-84.55143,13.81935,0.0019640613,0.0018666708,0.002574172,0.0034291563
t_6312,-84.50652,13.81935,0.0019552147,0.0018604626,0.0025591417,0.0034175524
t_6313,-84.37177,13.77573,0.0021830385,0.002146898,0.0027512216,0.0038708455
t_6314,-84.37177,13.81935,0.00293846,0.003130875,0.003296534,0.0053700763
t_6315,-84.28194,13.81935,0.0031427352,0.003413799,0.0034239043,0.00578501
t_6316,-84.32685,13.81935,0.003101701,0.0033524954,0.0033980925,0.0056974282
t_6317,-84.37177,13.86296,0.002480006,0.0025525587,0.0029304593,0.004486671
t_6318,-84.28194,13.86296,0.0026850414,0.0028277033,0.0030602512,0.0049002063
t_6319,-84.32685,13.86296,0.002780349,0.002946169,0.0031399715,0.005081804
t_632,-83.0243,8.93326,0.013296284,0.013732017,0.014357417,0.016582645
t_6320,-84.32685,13.90657,0.0023789727,0.0024426172,0.0028157854,0.004308455
t_6321,-84.28194,13.90657,0.0023811553,0.0024503767,0.002807464,0.00431788
t_6322,-84.37177,13.90657,0.0024907817,0.0025808457,0.002909474,0.004522826
t_6323,-84.4616,13.81935,0.0028175057,0.0029617795,0.0032324155,0.0051213
t_6324,-84.41668,13.86296,0.0026163773,0.0027225812,0.0030424886,0.004748756
t_6325,-84.55143,13.86296,0.0017335541,0.001597853,0.0023476821,0.0029908181
t_6326,-84.50652,13.86296,0.0020187367,0.0019555262,0.002588592,0.0035631396
t_6327,-84.4616,13.86296,0.0025585992,0.002643327,0.0030094578,0.0046303305
t_6328,-84.50652,13.90657,0.0019675312,0.0019060372,0.002521199,0.0034788742
t_6329,-84.4616,13.90657,0.0023413405,0.0023807506,0.0028151409,0.004220001
t_633,-83.11413,8.97763,0.016087601,0.01626351,0.017360302,0.018746285
t_6330,-84.55143,13.90657,0.0018274047,0.0017268508,0.0024086772,0.0031942544
t_6331,-84.41668,13.90657,0.002515135,0.002607239,0.0029373865,0.004565587
t_6332,-84.41668,13.95016,0.0018273913,0.001753842,0.002365419,0.0032271787
t_6333,-84.23702,13.86296,0.0028225654,0.0030134271,0.0031463853,0.005176865
t_6334,-84.14719,13.86296,0.00228257,0.0023270498,0.002728252,0.004126717
t_6335,-84.19211,13.86296,0.0024447609,0.0025285701,0.0028616001,0.004439447
t_6336,-84.19211,13.90657,0.0025176767,0.0026366578,0.002887251,0.004597179
t_6337,-84.23702,13.90657,0.0024859286,0.002590196,0.0028749784,0.004529248
t_6338,-84.14719,13.90657,0.002235677,0.00228042,0.0026666238,0.004048042
t_6339,-84.23702,13.95016,0.0023342392,0.0024089508,0.0027352883,0.0042447173
t_634,-83.0243,8.97763,0.012123436,0.012321788,0.013617837,0.015493684
t_6340,-84.19211,13.95016,0.0023430928,0.0024254262,0.002731799,0.004267352
t_6341,-84.14719,13.95016,0.0022573136,0.002320733,0.0026575637,0.0041036517
t_6342,-84.14719,13.99375,0.002324738,0.00242016,0.002681976,0.004249487
t_6343,-84.64126,13.86296,0.002052787,0.0019848975,0.0026393107,0.0036147332
t_6344,-84.68618,13.86296,0.0020306723,0.0019528752,0.0026274133,0.0035654912
t_6345,-84.59635,13.86296,0.0017007376,0.0015568326,0.0023261132,0.0029254209
t_6346,-84.64126,13.90657,0.001701266,0.0015647208,0.0023092057,0.0029347225
t_6347,-84.68618,13.90657,0.0027610194,0.0028975313,0.003173047,0.0050199344
t_6348,-84.59635,13.90657,0.0018629374,0.0017668444,0.002446105,0.0032600213
t_6349,-84.64126,13.95016,0.0020442829,0.0020041044,0.0025820946,0.0036332172
t_635,-83.06921,8.97763,0.013962715,0.014234893,0.01532458,0.017186321
t_6350,-84.68618,13.95016,0.0022808658,0.002298194,0.0027798272,0.0040949956
t_6351,-84.59635,13.95016,0.0018706335,0.0017910777,0.0024296343,0.0032933517
t_6352,-84.59635,13.99375,0.0016793429,0.0015678197,0.00224161,0.002928426
t_6353,-84.4616,13.95016,0.0023374602,0.0023896976,0.0027843718,0.0042269873
t_6354,-84.55143,13.95016,0.001737309,0.0016294596,0.0023078548,0.0030319674
t_6355,-84.50652,13.95016,0.0016782752,0.0015607505,0.0022493247,0.0029190776
t_6356,-84.50652,13.99375,0.0017539366,0.0016677197,0.0022947618,0.003086946
t_6357,-84.55143,13.99375,0.0015763686,0.0014456084,0.0021435833,0.0027277023
t_6358,-84.41668,13.99375,0.0020465518,0.0020398563,0.0025237866,0.0036744485
t_6359,-84.4616,13.99375,0.00180783,0.001738458,0.0023340452,0.0031988444
t_636,-83.24887,8.8445,0.009947121,0.009782708,0.011721956,0.012357304
t_6360,-84.4616,14.03733,0.0018644253,0.0018210607,0.0023600222,0.0033249906
t_6361,-84.50652,14.03733,0.0019720295,0.0019514399,0.0024548497,0.0035330798
t_6362,-84.55143,14.03733,0.0015505078,0.0014266692,0.0021011597,0.00269192
t_6363,-85.09042,13.55751,0.0027175117,0.0026496234,0.0034809737,0.0047114426
t_6364,-85.00059,13.55751,0.003836905,0.0041174013,0.0043361974,0.0069153677
t_6365,-85.04551,13.60117,0.003230197,0.0033417684,0.00384961,0.005757333
t_6366,-85.09042,13.60117,0.002711825,0.0026662098,0.0034402905,0.0047305115
t_6367,-85.00059,13.60117,0.003257071,0.003380776,0.0038628983,0.00581454
t_6368,-85.04551,13.64482,0.002880022,0.0029100415,0.003534765,0.0050965655
t_6369,-85.09042,13.64482,0.0024713438,0.002380824,0.0032018947,0.004280925
t_637,-83.24887,8.88888,0.012800235,0.012955846,0.014329989,0.01583747
t_6370,-85.00059,13.64482,0.0030398557,0.003120301,0.0036546981,0.005414642
t_6371,-85.00059,13.68847,0.0031394514,0.0032702265,0.003691426,0.0056330496
t_6372,-85.04551,13.68847,0.0020650115,0.0019111383,0.002817227,0.0035310448
t_6373,-84.86584,13.55751,0.00389288,0.0042057997,0.004345163,0.00703961
t_6374,-84.91076,13.55751,0.0043762936,0.004845316,0.0046866518,0.007969999
t_6375,-84.86584,13.60117,0.003665005,0.003927554,0.0041362136,0.006622365
t_6376,-84.95567,13.60117,0.0030477084,0.0031130319,0.003692586,0.0054096305
t_6377,-84.91076,13.60117,0.003915774,0.0042544417,0.004322667,0.0071037905
t_6378,-84.95567,13.64482,0.0030409615,0.0031256587,0.0036482436,0.0054213475
t_6379,-84.86584,13.64482,0.0031412502,0.0032644244,0.003708891,0.00562744
t_638,-83.20396,8.88888,0.013746541,0.01415584,0.014873823,0.016869899
t_6380,-84.91076,13.64482,0.0035598762,0.0038062925,0.0040254476,0.0064367396
t_6381,-84.86584,13.68847,0.003329868,0.003529978,0.0038074616,0.006016756
t_6382,-84.95567,13.68847,0.0025273527,0.002485058,0.003199849,0.004433579
t_6383,-84.7311,13.68847,0.0031236247,0.003275262,0.003627763,0.0056303376
t_6384,-84.77601,13.7321,0.002816972,0.0028929887,0.0033688021,0.005047228
t_6385,-84.82093,13.7321,0.0033468597,0.0035768605,0.0037689104,0.0060761375
t_6386,-84.7311,13.7321,0.0025027844,0.0024950057,0.0031115175,0.004435053
t_6387,-84.77601,13.77573,0.0027583267,0.0028354856,0.0032889857,0.0049523613
t_6388,-84.82093,13.77573,0.0030593204,0.0032201023,0.003522272,0.0055354764
t_6389,-84.7311,13.77573,0.0019259221,0.0017887823,0.0025936158,0.0033156234
t_639,-83.15904,8.88888,0.01362545,0.013987109,0.014671831,0.016531343
t_6390,-84.7311,13.81935,0.0019734637,0.0018606059,0.0026091246,0.0034255153
t_6391,-84.77601,13.81935,0.0022101172,0.0021542448,0.00281841,0.003892485
t_6392,-84.82093,13.81935,0.0027603402,0.0028513535,0.0032640786,0.004970792
t_6393,-85.09042,13.68847,0.0025820148,0.0025442876,0.0032624044,0.0045287856
t_6394,-85.00059,13.7321,0.0019703466,0.0018152404,0.0026988012,0.0033705425
t_6395,-85.04551,13.7321,0.0019486068,0.0017888037,0.002685166,0.0033287925
t_6396,-85.09042,13.7321,0.001961303,0.0018016517,0.0027009922,0.003350363
t_6397,-85.00059,13.77573,0.0018564978,0.0016958438,0.002570169,0.003172176
t_6398,-85.09042,13.77573,0.0021316833,0.00201291,0.002816101,0.0036830388
t_6399,-85.04551,13.77573,0.0018693944,0.0017088327,0.0025862898,0.003194118
t_64,-84.19211,9.64248,0.04123626,0.043315746,0.051283382,0.04726152
t_640,-83.15904,8.93326,0.012195084,0.0115947975,0.014335616,0.013933535
t_6400,-85.04551,13.81935,0.0030644007,0.0032274628,0.003524443,0.005546191
t_6401,-85.00059,13.81935,0.0023187527,0.002273925,0.002938163,0.0040864763
t_6402,-85.09042,13.81935,0.003033703,0.003184724,0.0035077962,0.0054832594
t_6403,-84.91076,13.68847,0.003427067,0.0036529591,0.0038864596,0.006201251
t_6404,-84.86584,13.7321,0.003139631,0.0033015858,0.0036281985,0.005667499
t_6405,-84.95567,13.7321,0.0020991408,0.0019669058,0.0028032614,0.0036125714
t_6406,-84.91076,13.7321,0.0032551968,0.0034481504,0.003720801,0.005888295
t_6407,-84.91076,13.77573,0.0031340935,0.0033094864,0.0035930944,0.0056728874
t_6408,-84.86584,13.77573,0.0022390361,0.0021648423,0.002883896,0.0039180173
t_6409,-84.95567,13.77573,0.0024273694,0.002396941,0.0030526996,0.004283604
t_641,-83.20396,8.93326,0.014996927,0.015040571,0.016480658,0.017580586
t_6410,-84.91076,13.81935,0.0023306936,0.002295722,0.0029368114,0.004118165
t_6411,-84.86584,13.81935,0.0029481624,0.0030899828,0.003411733,0.005333576
t_6412,-84.95567,13.81935,0.0023122558,0.002268902,0.002927429,0.0040774867
t_6413,-84.7311,13.86296,0.0022863338,0.0022710722,0.0028468163,0.0040675555
t_6414,-84.77601,13.86296,0.0027703317,0.002884916,0.0032296411,0.0050124177
t_6415,-84.82093,13.86296,0.002191087,0.0021432494,0.0027807788,0.0038704393
t_6416,-84.82093,13.90657,0.0021701122,0.0021329059,0.002736615,0.0038479706
t_6417,-84.77601,13.90657,0.0020485297,0.0019834903,0.0026292477,0.0036110333
t_6418,-84.7311,13.90657,0.0023585125,0.002378069,0.002876266,0.0042272084
t_6419,-84.77601,13.95016,0.0021839205,0.00216876,0.00271539,0.0038964371
t_642,-83.24887,8.93326,0.013584492,0.013366434,0.015514136,0.016140427
t_6420,-84.82093,13.95016,0.0021271494,0.002094132,0.0026748227,0.003780831
t_6421,-84.7311,13.95016,0.0021559908,0.002137026,0.0026865557,0.0038452803
t_6422,-84.77601,13.99375,0.0018145686,0.0017212667,0.0023815667,0.0031814545
t_6423,-85.04551,13.86296,0.0021273152,0.002046487,0.0027534666,0.0037236272
t_6424,-85.00059,13.86296,0.002091551,0.0020042676,0.0027184105,0.003655783
t_6425,-85.09042,13.86296,0.0024343103,0.0024328763,0.0030124593,0.004329358
t_6426,-85.09042,13.90657,0.0027066688,0.0027977808,0.0031925756,0.00488244
t_6427,-85.00059,13.90657,0.0019635467,0.0018607078,0.0025817107,0.003421455
t_6428,-85.04551,13.90657,0.0019780714,0.0018761858,0.002598413,0.003447097
t_6429,-85.09042,13.95016,0.001835539,0.0017128794,0.002452089,0.003180264
t_643,-83.24887,8.97763,0.015373307,0.014942151,0.017481398,0.017523395
t_6430,-85.00059,13.95016,0.0022203124,0.0021998195,0.0027715787,0.0039513144
t_6431,-85.04551,13.95016,0.0019909805,0.001908892,0.0025843852,0.0034934778
t_6432,-85.00059,13.99375,0.0021816564,0.002166286,0.0027128726,0.0038924033
t_6433,-84.95567,13.86296,0.001980903,0.001868623,0.0026175433,0.003438757
t_6434,-84.86584,13.86296,0.002862797,0.00299696,0.0033131358,0.005185352
t_6435,-84.91076,13.86296,0.0021821822,0.0021250178,0.002785148,0.0038443336
t_6436,-84.91076,13.90657,0.0016164146,0.001455732,0.0022687558,0.002762943
t_6437,-84.95567,13.90657,0.0016287809,0.0014680179,0.0022843468,0.0027840568
t_6438,-84.86584,13.90657,0.0020028376,0.0019191353,0.002601755,0.0035114328
t_6439,-84.91076,13.95016,0.0020788955,0.0020274064,0.0026450008,0.0036782376
t_644,-83.20396,8.97763,0.015573307,0.014808425,0.017768344,0.016889302
t_6440,-84.86584,13.95016,0.0021544348,0.002125303,0.00270275,0.003831081
t_6441,-84.95567,13.95016,0.0019544745,0.0018684424,0.0025448422,0.0034271283
t_6442,-84.86584,13.99375,0.0018224803,0.0017248784,0.0023980518,0.0031895682
t_6443,-84.91076,13.99375,0.0023336485,0.0023635887,0.0028238662,0.004197002
t_6444,-84.95567,13.99375,0.0026390296,0.0027511897,0.0030604545,0.0047925552
t_6445,-84.86584,14.03733,0.0016922446,0.0015780701,0.002261566,0.0029471552
t_6446,-84.91076,14.03733,0.0022559746,0.0022796474,0.0027351107,0.0040600915
t_6447,-84.95567,14.03733,0.0021371176,0.002127268,0.0026458607,0.0038238065
t_6448,-84.91076,14.0809,0.0020570597,0.0020430181,0.0025511892,0.0036842101
t_6449,-84.95567,14.0809,0.001500335,0.0013565433,0.0020770836,0.0025813202
t_645,-83.15904,8.97763,0.017975073,0.017849047,0.019299224,0.019734247
t_6450,-84.86584,14.0809,0.0013722181,0.0012162629,0.0019554812,0.0023464314
t_6451,-84.86584,14.12446,0.0013084444,0.0011529608,0.001877638,0.0022359623
t_6452,-84.91076,14.12446,0.001656324,0.0015583646,0.0021922982,0.0029058403
t_6453,-84.82093,13.99375,0.0018116025,0.0017143933,0.0023839173,0.00317159
t_6454,-84.7311,13.99375,0.001720135,0.0016075477,0.0022937087,0.0029967558
t_6455,-84.7311,14.03733,0.001620367,0.0014986652,0.002184073,0.0028146678
t_6456,-84.82093,14.03733,0.0014073367,0.0012494816,0.0020038758,0.0024054176
t_6457,-84.77601,14.03733,0.0017163369,0.0016136321,0.002274043,0.0030026028
t_6458,-84.82093,14.0809,0.0019785517,0.001949893,0.002477933,0.0035351932
t_6459,-84.7311,14.0809,0.0017220494,0.0016371937,0.0022527822,0.0030341712
t_646,-83.38362,8.88888,0.017798131,0.019442508,0.018143771,0.0232361
t_6460,-84.77601,14.0809,0.0017392823,0.0016555593,0.0022723847,0.0030649556
t_6461,-84.7311,14.12446,0.002102574,0.0021237393,0.0025410627,0.0037987346
t_6462,-84.82093,14.12446,0.0017355216,0.0016610691,0.002252164,0.003069554
t_6463,-84.28194,13.95016,0.0028401641,0.0030633248,0.003147856,0.0052379128
t_6464,-84.37177,13.95016,0.0019755946,0.0019425054,0.0024822352,0.003525232
t_6465,-84.32685,13.95016,0.0025497347,0.0026765347,0.0029137777,0.0046586366
t_6466,-84.37177,13.99375,0.0015550479,0.0014350454,0.0021009366,0.0027045533
t_6467,-84.28194,13.99375,0.0021882143,0.002231029,0.0026087882,0.0039659487
t_6468,-84.32685,13.99375,0.0018309569,0.0017793104,0.0023326788,0.003258676
t_6469,-84.37177,14.03733,0.002010622,0.0020110807,0.0024636006,0.003621155
t_647,-83.29379,8.93326,0.014089498,0.014144108,0.01591964,0.01723107
t_6470,-84.32685,14.03733,0.002196907,0.0022502972,0.0025990296,0.0039914376
t_6471,-84.28194,14.03733,0.0021634663,0.0022121335,0.0025650614,0.003930059
t_6472,-84.28194,14.0809,0.002024635,0.0020484228,0.0024351408,0.003669106
t_6473,-84.19211,13.99375,0.0023950196,0.002505723,0.002743394,0.00438305
t_6474,-84.23702,13.99375,0.0024146496,0.002525968,0.0027677387,0.004416687
t_6475,-84.19211,14.03733,0.0021491346,0.002202963,0.002536353,0.003911001
t_6476,-84.14719,14.03733,0.0020721208,0.0021097332,0.0024689122,0.0037638985
t_6477,-84.23702,14.03733,0.0019332414,0.0019264983,0.0023784298,0.0034819478
t_6478,-84.19211,14.0809,0.0020565703,0.0020972758,0.0024427793,0.0037405738
t_6479,-84.23702,14.0809,0.0019968757,0.0020175653,0.0024055564,0.0036186844
t_648,-83.38362,8.93326,0.013890053,0.013882712,0.015960023,0.017067915
t_6480,-84.14719,14.0809,0.0020609992,0.0021073672,0.0024373904,0.0037537965
t_6481,-84.14719,14.12446,0.0019260827,0.0019478903,0.0023124167,0.0034989587
t_6482,-84.23702,14.12446,0.0020807139,0.0021354384,0.002446284,0.0037956533
t_6483,-84.68618,13.99375,0.001739761,0.0016352145,0.0023058956,0.0030402648
t_6484,-84.64126,13.99375,0.0019701663,0.0019252987,0.0024964402,0.0035027075
t_6485,-84.68618,14.03733,0.0016777468,0.0015723545,0.002230343,0.0029333371
t_6486,-84.59635,14.03733,0.0017165409,0.0016271353,0.0022533874,0.0030192698
t_6487,-84.64126,14.03733,0.0021748901,0.0021953739,0.0026361318,0.00392025
t_6488,-84.68618,14.0809,0.0021850918,0.0022180786,0.0026243986,0.003950538
t_6489,-84.59635,14.0809,0.0016340166,0.0015381426,0.002161344,0.002870148
t_649,-83.33871,8.93326,0.012296377,0.011962921,0.0146979885,0.015029536
t_6490,-84.64126,14.0809,0.0023268147,0.0024018025,0.0027250776,0.0042325077
