STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_354,Stymfalia,22.45,37.87,macroseismic,713.31,4.0,0.3,0.8059,0.040436,0.875,2.1544,1.0131,0.045598,1.0822,0.019401,1.4737,0.00329,inferred,Stations_USGS
OBS_328,Simopoulon,21.57,37.83,macroseismic,432.92,4.0,0.3,0.8059,0.033117,0.875,2.1544,1.0131,0.039125,1.0822,0.022316,1.4737,0.00406,inferred,Stations_USGS
OBS_18,Agios Nikolaos,21.25,38.83,macroseismic,610.23,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_207,KOLLINES  ARKADIA(622),22.366,37.245,macroseismic,485.14,4.0,0.3,0.8059,0.024345,0.875,2.1544,1.0131,0.03314,1.0822,0.025972,1.4737,0.005098,inferred,Stations_USGS
OBS_364,Tirnavos,22.283,39.75,macroseismic,322.36,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_115,MINTILOGLI  ACHAIA(1594),21.704,38.172,macroseismic,493.89,4.5,0.3,0.8059,0.057369,0.875,3.9349,1.0131,0.094711,1.0822,0.039739,1.4737,0.008222,inferred,Stations_USGS
obs_377,GYMNO  EVIA(1992),23.891,38.459,macroseismic,662.61,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_45,AIGEIRA  ACHAIA(1696),22.354,38.134,macroseismic,617.18,5.0,0.3,0.8059,0.100343,0.875,5.6645,1.0131,0.197636,1.0822,0.054476,1.4737,0.011417,inferred,Stations_USGS
OBS_17,Agios Loukas,24.35,38.07,macroseismic,319.97,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_274,Pappadatos,21.167,38.7,macroseismic,569.42,4.0,0.3,0.8059,0.027659,0.875,2.1544,1.0131,0.035502,1.0822,0.024388,1.4737,0.004639,inferred,Stations_USGS
obs_68,MESARISTA  AITOLOAKARNANIA(455),21.593,38.454,macroseismic,528.26,5.0,0.3,0.8059,0.073638,0.875,5.6645,1.0131,0.167965,1.0822,0.065853,1.4737,0.014121,inferred,Stations_USGS
obs_392,NEAPOLI  LAKONIA(2.51),23.071,36.515,macroseismic,650.81,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_194,Kymi,24.1,38.62,macroseismic,697.43,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_332,PERAMA  PIREAS(24119),23.58,37.975,macroseismic,354.33,4.0,0.3,0.8059,0.024118,0.875,2.1544,1.0131,0.032973,1.0822,0.026092,1.4737,0.005134,inferred,Stations_USGS
OBS_61,Asopia,23.5,38.28,macroseismic,469.87,4.0,0.3,0.8059,0.025992,0.875,2.1544,1.0131,0.034331,1.0822,0.025147,1.4737,0.004857,inferred,Stations_USGS
OBS_313,Rigani,21.417,38.933,macroseismic,729.27,4.0,0.3,0.8059,0.02832,0.875,2.1544,1.0131,0.035957,1.0822,0.024106,1.4737,0.004558,inferred,Stations_USGS
OBS_198,Lafka,22.37,37.82,macroseismic,900.0,4.0,0.3,0.8059,0.039482,0.875,2.1544,1.0131,0.044218,1.0822,0.019954,1.4737,0.003432,inferred,Stations_USGS
obs_311,KAMMENA-VOURLA  PHTHIOTIDA(2469),22.781,38.738,macroseismic,871.17,4.0,0.3,0.8059,0.036965,0.875,2.1544,1.0131,0.041515,1.0822,0.021138,1.4737,0.003742,inferred,Stations_USGS
OBS_40,Amyklai,22.433,37.033,macroseismic,347.66,4.0,0.3,0.8059,0.021494,0.875,2.1544,1.0131,0.030986,1.0822,0.027618,1.4737,0.005591,inferred,Stations_USGS
OBS_326,Selinous,22.1,38.22,macroseismic,900.0,6.0,0.3,0.8059,0.214439,0.875,11.7387,1.0131,0.37044,1.0822,0.1108,1.4737,0.022329,inferred,Stations_USGS
OBS_44,Angelokastron,21.27,38.57,macroseismic,335.55,4.0,0.3,0.8059,0.030595,0.875,2.1544,1.0131,0.037487,1.0822,0.023205,1.4737,0.004305,inferred,Stations_USGS
obs_179,PANAITOLIO  AITOLOAKARNANIA(3330),21.441,38.563,macroseismic,281.63,4.0,0.3,0.8059,0.03476,0.875,2.1544,1.0131,0.04016,1.0822,0.021789,1.4737,0.003917,inferred,Stations_USGS
obs_189,SKOUTERA  AITOLOAKARNANIA(810),21.475,38.696,macroseismic,609.45,4.0,0.3,0.8059,0.033477,0.875,2.1544,1.0131,0.039353,1.0822,0.022197,1.4737,0.004027,inferred,Stations_USGS
OBS_143,Kaloskopi,22.32,38.67,macroseismic,900.0,5.5,0.3,0.8059,0.108791,0.875,8.1544,1.0131,0.231234,1.0822,0.093311,1.4737,0.019605,inferred,Stations_USGS
obs_308,ATALANTI  PHTHIOTIDA(6446),23.005,38.64,macroseismic,900.0,4.0,0.3,0.8059,0.033936,0.875,2.1544,1.0131,0.039643,1.0822,0.022048,1.4737,0.003987,inferred,Stations_USGS
obs_117,RIO  ACHAIA(3496),21.782,38.293,macroseismic,468.77,4.5,0.3,0.8059,0.061521,0.875,3.9349,1.0131,0.10363,1.0822,0.036601,1.4737,0.007267,inferred,Stations_USGS
obs_305,DAPHNOS  PHOKIDA(114),22.115,38.65,macroseismic,900.0,4.0,0.3,0.8059,0.043992,0.875,2.1544,1.0131,0.050826,1.0822,0.017569,1.4737,0.002835,inferred,Stations_USGS
obs_130,KEPHALARI  KORINTHIA(380),22.508,37.922,macroseismic,900.0,4.5,0.3,0.8059,0.056494,0.875,3.9349,1.0131,0.092856,1.0822,0.040464,1.4737,0.008448,inferred,Stations_USGS
OBS_113,Floriada,21.183,39.117,macroseismic,835.48,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_21,Agios Stefanos,22.17,38.17,macroseismic,900.0,5.0,0.3,0.8059,0.105344,0.875,5.6645,1.0131,0.202755,1.0822,0.052876,1.4737,0.011042,inferred,Stations_USGS
obs_199,APHIDNES  ANATOLIKI-ATTIKI(1504),23.82,38.19,macroseismic,566.65,4.0,0.3,0.8059,0.022124,0.875,2.1544,1.0131,0.031472,1.0822,0.027227,1.4737,0.005473,inferred,Stations_USGS
obs_373,AGIOS  EVIA(1128),23.044,38.909,macroseismic,461.83,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_4,Agia Anna,23.78,38.57,macroseismic,321.08,4.0,0.3,0.8059,0.022362,0.875,2.1544,1.0131,0.031655,1.0822,0.027083,1.4737,0.005429,inferred,Stations_USGS
obs_323,TRAGANA  PHTHIOTIDA(877),23.114,38.598,macroseismic,656.38,4.0,0.3,0.8059,0.032001,0.875,2.1544,1.0131,0.038408,1.0822,0.022696,1.4737,0.004164,inferred,Stations_USGS
obs_108,AGRIDI  ACHAIA(121),21.966,37.896,macroseismic,800.74,4.5,0.3,0.8059,0.055147,0.875,3.9349,1.0131,0.090015,1.0822,0.041629,1.4737,0.008816,inferred,Stations_USGS
OBS_137,Kalavryta,22.1,38.02,macroseismic,900.0,5.0,0.3,0.8059,0.084496,0.875,5.6645,1.0131,0.18056,1.0822,0.060529,1.4737,0.012848,inferred,Stations_USGS
obs_221,ANO-LIOSIA  DYTIKI-ATTIKI(21397),23.685,38.074,macroseismic,409.35,4.0,0.3,0.8059,0.023292,0.875,2.1544,1.0131,0.032358,1.0822,0.026545,1.4737,0.005268,inferred,Stations_USGS
OBS_14,Agios Georgios Riou,21.784,38.301,macroseismic,407.32,4.5,0.3,0.8059,0.061607,0.875,3.9349,1.0131,0.103817,1.0822,0.036541,1.4737,0.007249,inferred,Stations_USGS
obs_302,PLATY  MESSINIA(520),22.005,37.142,macroseismic,337.7,4.0,0.3,0.8059,0.02258,0.875,2.1544,1.0131,0.031821,1.0822,0.026954,1.4737,0.005391,inferred,Stations_USGS
obs_253,ARCHAIA-KORINTHOS  KORINTHIA(2115),22.866,37.903,macroseismic,774.96,4.0,0.3,0.8059,0.035781,0.875,2.1544,1.0131,0.040792,1.0822,0.02148,1.4737,0.003834,inferred,Stations_USGS
OBS_267,Orchomenos,22.967,38.483,macroseismic,337.29,5.0,0.3,0.8059,0.070477,0.875,5.6645,1.0131,0.163427,1.0822,0.067648,1.4737,0.014553,inferred,Stations_USGS
OBS_322,Sami,20.65,38.25,macroseismic,900.0,4.0,0.3,0.8059,0.022334,0.875,2.1544,1.0131,0.031633,1.0822,0.027101,1.4737,0.005435,inferred,Stations_USGS
OBS_366,Tragana,23.12,38.62,macroseismic,793.39,4.0,0.3,0.8059,0.031606,0.875,2.1544,1.0131,0.038151,1.0822,0.022835,1.4737,0.004203,inferred,Stations_USGS
OBS_154,Karyes,22.45,36.82,macroseismic,697.45,4.0,0.3,0.8059,0.019368,0.875,2.1544,1.0131,0.029293,1.0822,0.029073,1.4737,0.006039,inferred,Stations_USGS
OBS_360,Thisvi,22.967,38.25,macroseismic,429.49,4.0,0.3,0.8059,0.038164,0.875,2.1544,1.0131,0.042326,1.0822,0.020768,1.4737,0.003644,inferred,Stations_USGS
OBS_56,Arachova,22.583,38.483,macroseismic,900.0,5.5,0.3,0.8059,0.116575,0.875,8.1544,1.0131,0.23979,1.0822,0.089441,1.4737,0.018696,inferred,Stations_USGS
OBS_153,Karditsa,21.917,39.367,macroseismic,256.26,4.0,0.3,0.8059,0.024318,0.875,2.1544,1.0131,0.033119,1.0822,0.025987,1.4737,0.005103,inferred,Stations_USGS
OBS_23,Agios Thomas,23.57,38.27,macroseismic,444.34,4.0,0.3,0.8059,0.025022,0.875,2.1544,1.0131,0.033633,1.0822,0.025624,1.4737,0.004996,inferred,Stations_USGS
OBS_115,Galatakion,22.97,37.83,macroseismic,792.93,4.0,0.3,0.8059,0.031883,0.875,2.1544,1.0131,0.038331,1.0822,0.022738,1.4737,0.004176,inferred,Stations_USGS
OBS_78,Chryson,22.467,38.467,macroseismic,560.12,5.5,0.3,0.8059,0.127258,0.875,8.1544,1.0131,0.251101,1.0822,0.084761,1.4737,0.017603,inferred,Stations_USGS
OBS_8,Agios,23.03,38.9,macroseismic,318.76,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_164,EVINOCHORI  AITOLOAKARNANIA(2012),21.529,38.361,macroseismic,246.23,4.0,0.3,0.8059,0.038826,0.875,2.1544,1.0131,0.043273,1.0822,0.020352,1.4737,0.003535,inferred,Stations_USGS
OBS_310,Rachai,22.77,38.87,macroseismic,600.0,4.0,0.3,0.8059,0.033144,0.875,2.1544,1.0131,0.039142,1.0822,0.022307,1.4737,0.004057,inferred,Stations_USGS
obs_142,LECHOURI  ACHAIA(201),21.932,37.941,macroseismic,752.25,4.0,0.3,0.8059,0.041283,0.875,2.1544,1.0131,0.046832,1.0822,0.018933,1.4737,0.003172,inferred,Stations_USGS
obs_212,VYTINA  ARKADIA(839),22.192,37.668,macroseismic,607.54,4.0,0.3,0.8059,0.034215,0.875,2.1544,1.0131,0.039819,1.0822,0.02196,1.4737,0.003963,inferred,Stations_USGS
OBS_144,Kalousion,21.8,38.033,macroseismic,900.0,5.5,0.3,0.8059,0.106156,0.875,8.1544,1.0131,0.228273,1.0822,0.094724,1.4737,0.019938,inferred,Stations_USGS
